IMDB_ID,Title,Stars,Year,Genres,Description,Certificate,Writers,Director,Primary Genre,Votes,Rating,Duration
tt4846340,Hidden Figures,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Taraji P. Henson, Octavia Spencer, Janelle Monáe",2016,"Docudrama, Biography, Drama, History, Back to top",Three female African-American mathematicians play a pivotal role in astronaut John Glenn's launch into orbit while dealing with racial and gender discrimination.,PG,"Allison Schroeder, Theodore Melfi, Margot Lee Shetterly",Theodore Melfi,Docudrama,271367,7.8,127
tt3320578,Veeram,"Ajith Kumar, Tamannaah Bhatia, Vidharth, Ajith Kumar, Tamannaah Bhatia, Vidharth",2014,"Action, Comedy, Drama, Romance, Back to top","Vinayagam, an honest man, uses violence to settle disputes. He decides to mend his ways for his lover's sake. Hell breaks loose when he learns about a gang of rowdies following his lover's f... Read all",Not Rated,"Bhupati Raja, Siva, Bharathan",Siva,Action,9201,6.5,161
tt0146675,End of Days,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney",1999,"Action, Fantasy, Horror, Thriller, Back to top","At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",R,Andrew W. Marlowe,Peter Hyams,Action,119055,5.8,122
tt0130827,Run Lola Run,"Franka Potente, Moritz Bleibtreu, Herbert Knaup, Franka Potente, Moritz Bleibtreu, Herbert Knaup",1998,"Dark Comedy, Action, Crime, Thriller, Back to top","After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.",R,Tom Tykwer,Tom Tykwer,Dark Comedy,212592,7.6,81
tt0274117,Read My Lips,"Vincent Cassel, Emmanuelle Devos, Olivier Gourmet, Vincent Cassel, Emmanuelle Devos, Olivier Gourmet",2001,"Dark Romance, Psychological Thriller, Crime, Drama, Romance, Thriller, Back to top",She is almost deaf and he lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,R,"Jacques Audiard, Tonino Benacquista",Jacques Audiard,Dark Romance,16869,7.3,115
tt0490210,Sarkar Raj,"Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan, Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan",2008,"Crime, Drama, Back to top",An even more powerful gang emerges to wipe out Sarkar from the playground. A power plant proposal becomes a cause for greater political turmoil around him. What happens to the Family?,Not Rated,Prashant Pandey,Ram Gopal Varma,Crime,7973,6.7,125
tt0103905,Man Bites Dog,"Benoît Poelvoorde, Jacqueline Poelvoorde-Pappaert, Nelly Pappaert, Benoît Poelvoorde, Jacqueline Poelvoorde-Pappaert, Nelly Pappaert",1992,"Caper, Dark Comedy, Mockumentary, Satire, Serial Killer, Tragedy, Comedy, Crime, Drama, Back to top",A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.,NC-17,"Rémy Belvaux, André Bonzel, Benoît Poelvoorde",Rémy Belvaux,Caper,44821,7.4,95
tt0452039,Mind Game,"Kôji Imada, Sayaka Maeda, Takashi Fujii, Kôji Imada, Sayaka Maeda, Takashi Fujii",2004,"Adult Animation, Anime, Adventure, Animation, Comedy, Drama, Mystery, Romance, Back to top","After a deadly encounter with two yakuza, a loser with a crush on his childhood girlfriend goes to heaven and back, embarking on a psychedelic self-discovery experience with her and his frie... Read all",Not Rated,"Masaaki Yuasa, Robin Nishi",Masaaki Yuasa,Adult Animation,11259,7.7,103
tt0257516,Cursed,"Christina Ricci, Jesse Eisenberg, Portia de Rossi, Christina Ricci, Jesse Eisenberg, Portia de Rossi",2005,"Supernatural Horror, Werewolf Horror, Comedy, Horror, Mystery, Back to top","A werewolf loose in Los Angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.",PG-13,Kevin Williamson,Wes Craven,Supernatural Horror,36160,5.1,97
tt5095030,Ant-Man and the Wasp,"Paul Rudd, Evangeline Lilly, Michael Peña, Paul Rudd, Evangeline Lilly, Michael Peña",2018,"Superhero, Action, Adventure, Comedy, Sci-Fi, Back to top","As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets... Read all",PG-13,"Chris McKenna, Paul Rudd, Erik Sommers",Peyton Reed,Superhero,468664,7,118
tt0190524,Left Behind: The Movie,"Kirk Cameron, Brad Johnson, Janaya Stephens, Kirk Cameron, Brad Johnson, Janaya Stephens",2000,"Dystopian Sci-Fi, Action, Drama, Fantasy, Sci-Fi, Thriller, Back to top",The Biblical prophecy of Armegeddon begins when the Rapture instantly takes all believers in Christ from the Earth. A reporter left behind learns that the Anti-Christ will soon take power.,PG-13,"Alan B. McElroy, Paul Lalonde, Joe Goodman",Vic Sarin,Dystopian Sci-Fi,10852,4.4,100
tt0092997,Extreme Prejudice,"Nick Nolte, Powers Boothe, Michael Ironside, Nick Nolte, Powers Boothe, Michael Ironside",1987,"Contemporary Western, Dark Comedy, Action, Crime, Drama, History, Thriller, Western, Back to top","A Texas Ranger and a ruthless narcotics kingpin - they were childhood friends, now they are adversaries...",R,"John Milius, Deric Washburn, Fred Rexer",Walter Hill,Contemporary Western,9279,6.6,105
tt0464154,Piranha 3D,"Elisabeth Shue, Jerry O'Connell, Richard Dreyfuss, Elisabeth Shue, Jerry O'Connell, Richard Dreyfuss",2010,"Comedy, Horror, Back to top","After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the are... Read all",R,"Josh Stolberg, Pete Goldfinger",Alexandre Aja,Comedy,99235,5.5,88
tt4126438,The Ones Below,"Clémence Poésy, David Morrissey, Stephen Campbell Moore, Clémence Poésy, David Morrissey, Stephen Campbell Moore",2015,"Drama, Thriller, Back to top",A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.,R,David Farr,David Farr,Drama,11375,6.1,87
tt1355630,If I Stay,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Chloë Grace Moretz, Mireille Enos, Jamie Blackley",2014,"Drama, Fantasy, Music, Romance, Sci-Fi, Back to top","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than... Read all",PG-13,"Gayle Forman, Shauna Cross",R.J. Cutler,Drama,129740,6.7,107
tt1470827,Monsters,"Scoot McNairy, Whitney Able, Mario Zuniga Benavides, Scoot McNairy, Whitney Able, Mario Zuniga Benavides",2010,"Alien Invasion, Kaiju, Adventure, Drama, Romance, Sci-Fi, Thriller, Back to top","Six years after Earth has suffered an alien invasion, a cynical journalist agrees to escort a shaken American tourist through an infected zone in Mexico to the safety of the U.S. border.",R,Gareth Edwards,Gareth Edwards,Alien Invasion,99548,6.3,94
tt0274309,24 Hour Party People,"Steve Coogan, Lennie James, John Thomson, Steve Coogan, Lennie James, John Thomson",2002,"Biography, Comedy, Drama, Music, Back to top","In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",R,Frank Cottrell Boyce,Michael Winterbottom,Biography,40647,7.3,117
tt2119532,Hacksaw Ridge,"Andrew Garfield, Sam Worthington, Luke Bracey, Andrew Garfield, Sam Worthington, Luke Bracey",2016,"Docudrama, Epic, Period Drama, War Epic, Biography, Drama, History, War, Back to top","World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor wit... Read all",R,"Robert Schenkkan, Andrew Knight",Mel Gibson,Docudrama,630226,8.1,139
tt0267248,Abandon,"Katie Holmes, Benjamin Bratt, Charlie Hunnam, Katie Holmes, Benjamin Bratt, Charlie Hunnam",2002,"Psychological Thriller, Drama, Mystery, Romance, Thriller, Back to top",An investigation of a college student's missing boyfriend becomes quite strange when she begins to see him periodically.,PG-13,Stephen Gaghan,Stephen Gaghan,Psychological Thriller,10288,4.8,99
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,"Megan Fox, Will Arnett, Tyler Perry, Megan Fox, Will Arnett, Tyler Perry",2016,"Superhero, Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi, Back to top","The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang.",PG-13,"Josh Appelbaum, André Nemec, Peter Laird",Dave Green,Superhero,102893,5.9,112
tt0102517,Necessary Roughness,"Scott Bakula, Hector Elizondo, Robert Loggia, Scott Bakula, Hector Elizondo, Robert Loggia",1991,"Comedy, Sport, Back to top","Due to NCAA sanctions, the Texas State University Fightin' Armadillos must form a football team from their actual student body, with no scholarships to help, to play their football schedule.",PG-13,"Rick Natkin, David Fuller",Stan Dragoti,Comedy,13487,6.2,108
tt0092074,TerrorVision,"Diane Franklin, Mary Woronov, Gerrit Graham, Diane Franklin, Mary Woronov, Gerrit Graham",1986,"Dark Comedy, Satire, Slapstick, Comedy, Horror, Sci-Fi, Back to top","""TerrorVision"" is a 1986 horror / science fiction movie; telling the tale of when a family's new satellite television system starts receiving signals from another planet, and soon it becomes... Read all",R,Ted Nicolaou,Ted Nicolaou,Dark Comedy,8088,5.5,85
tt1425257,True Legend,"Wenzhuo Zhao, Xun Zhou, Andy On, Wenzhuo Zhao, Xun Zhou, Andy On",2010,"Martial Arts, Wuxia, Action, Drama, History, Back to top","China, 1861: After rescuing the Qing prince from rebels, General Su retires to start a martial arts school. His foster brother betrays him and Su barely survives. Su has a new enemy to defea... Read all",R,Chi-Long To,Yuen Woo-Ping,Martial Arts,9352,6.4,115
tt0414951,The Quiet,"Camilla Belle, Elisha Cuthbert, Edie Falco, Camilla Belle, Elisha Cuthbert, Edie Falco",2005,"Crime, Drama, Thriller, Back to top","Following the unexpected death of her father, a deaf teenager moves in with her godparents, where she discovers the cruel behaviour of their daughter may be indicative of a dark secret withi... Read all",R,"Abdi Nazemian, Micah Schraft",Jamie Babbit,Crime,17895,6.1,96
tt0462200,Black Snake Moan,"Christina Ricci, Samuel L. Jackson, Justin Timberlake, Christina Ricci, Samuel L. Jackson, Justin Timberlake",2006,"Dark Comedy, Drama, Music, Back to top","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.",R,Craig Brewer,Craig Brewer,Dark Comedy,67547,6.9,116
tt1673702,A Cat in Paris,"Dominique Blanc, Bernadette Lafont, Bruno Salomone, Dominique Blanc, Bernadette Lafont, Bruno Salomone",2010,"Hand-Drawn Animation, Adventure, Animation, Comedy, Crime, Family, Back to top","In Paris, a cat who lives a secret life as a cat burglar's aide must come to the rescue of Zoe, the little girl he lives with, after she falls into a gangster's clutches.",PG,"Jacques-Rémy Girerd, Alain Gagnol",Jean-Loup Felicioli,Hand-Drawn Animation,12158,6.9,70
tt2918436,The Lazarus Effect,"Olivia Wilde, Mark Duplass, Evan Peters, Olivia Wilde, Mark Duplass, Evan Peters",2015,"Slasher Horror, Supernatural Horror, Suspense Mystery, Teen Horror, Horror, Mystery, Sci-Fi, Thriller, Back to top",A group of medical researchers discover a way to bring dead patients back to life.,PG-13,"Jeremy Slater, Luke Dawson",David Gelb,Slasher Horror,47269,5.2,83
tt0066473,Tora! Tora! Tora!,"Martin Balsam, Sô Yamamura, Jason Robards, Martin Balsam, Sô Yamamura, Jason Robards",1970,"Historical Epic, War Epic, Action, Drama, History, War, Back to top","The story of the 1941 Japanese air raid on Pearl Harbor, and the series of preceding American blunders that aggravated its effectiveness.",G,"Larry Forrester, Ryûzô Kikushima, Hideo Oguni",Richard Fleischer,Historical Epic,38407,7.5,144
tt3717490,Power Rangers,"Dacre Montgomery, Naomi Scott, RJ Cyler, Dacre Montgomery, Naomi Scott, RJ Cyler",2017,"Superhero, Teen Adventure, Action, Adventure, Fantasy, Sci-Fi, Back to top","When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.",PG-13,"Matt Sazama, John Gatins, Burk Sharpless",Dean Israelite,Superhero,116326,5.9,124
tt0132245,Driven,"Sylvester Stallone, Kip Pardue, Til Schweiger, Sylvester Stallone, Kip Pardue, Til Schweiger",2001,"Motorsport, Action, Drama, Sport, Back to top",A young hot shot driver is in the middle of a championship season and is coming apart at the seams. A former CART champion is called in to give him guidance.,PG-13,"Jan Skrentny, Neal Tabachnick, Sylvester Stallone",Renny Harlin,Motorsport,43974,4.6,116
tt0092593,Au Revoir les Enfants,"Gaspard Manesse, Raphael Fejtö, Francine Racette, Gaspard Manesse, Raphael Fejtö, Francine Racette",1987,"Drama, War, Back to top","A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two yo... Read all",PG,Louis Malle,Louis Malle,Drama,37245,8,104
tt0118799,Life Is Beautiful,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini",1997,"Period Drama, Romantic Comedy, Tragedy, Tragic Romance, Comedy, Drama, Romance, War, Back to top","When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",PG-13,"Vincenzo Cerami, Roberto Benigni",Roberto Benigni,Period Drama,772142,8.6,116
tt1225822,Extract,"Jason Bateman, Kristen Wiig, Ben Affleck, Jason Bateman, Kristen Wiig, Ben Affleck",2009,"Comedy, Crime, Romance, Back to top","Joel, the owner of an extract plant, tries to contend with myriad personal and professional problems, such as his potentially unfaithful wife and employees who want to take advantage of him.",R,Mike Judge,Mike Judge,Comedy,51088,6.1,92
tt0187393,The Patriot,"Mel Gibson, Heath Ledger, Joely Richardson, Mel Gibson, Heath Ledger, Joely Richardson",2000,"Epic, Period Drama, War Epic, Action, Drama, History, War, Back to top",Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,R,Robert Rodat,Roland Emmerich,Epic,302459,7.2,165
tt3787590,We Are Your Friends,"Zac Efron, Wes Bentley, Emily Ratajkowski, Zac Efron, Wes Bentley, Emily Ratajkowski",2015,"Drama, Music, Romance, Back to top","Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune.",R,"Richard Silverman, Meaghan Oppenheimer, Max Joseph",Max Joseph,Drama,41503,6.2,96
tt1591095,Insidious,"Patrick Wilson, Rose Byrne, Ty Simpkins, Patrick Wilson, Rose Byrne, Ty Simpkins",2010,"Supernatural Horror, Suspense Mystery, Horror, Mystery, Thriller, Back to top",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,PG-13,Leigh Whannell,James Wan,Supernatural Horror,351098,6.8,103
tt0457433,Perfect Stranger,"Halle Berry, Bruce Willis, Giovanni Ribisi, Halle Berry, Bruce Willis, Giovanni Ribisi",2007,"Erotic Thriller, Psychological Thriller, Crime, Mystery, Thriller, Back to top","A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",R,"Todd Komarnicki, Jon Bokenkamp",James Foley,Erotic Thriller,52736,5.7,109
tt0117786,Mr. Nice Guy,"Jackie Chan, Richard Norton, Miki Lee, Jackie Chan, Richard Norton, Miki Lee",1997,"Dark Comedy, Martial Arts, Action, Adventure, Comedy, Crime, Back to top","A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.",PG-13,"Fibe Ma, Edward Tang",Sammo Kam-Bo Hung,Dark Comedy,29825,6.2,101
